material,rookOpenFiles,semiOpenFiles,centerControl,pawnShield,bishopPair,battery,doublePawnPenalty,kingTropism,doubleCheck,fork,pin,trappedPiece,val
20.999999999998543,0,0,0.15,0,-0.04999999999999993,0,0.35,-0.03,0,0,0,0.2,-8.28
-21.8,0,-0.2,-0.3,0.14999999999999997,-0.35000000000000003,-0.09999999999999998,-0.29999999999999993,-0.06,0,0,0,-0.4000000000000001,7.67
2.9105606813573104e-12,0,0,0.15,0,-2.7755575615628914e-17,-0.25,0,0,0,0,0,0.6,0.01
5.823785897973721e-12,0,0,0,0,-2.7755575615628914e-17,-0.04999999999999999,0,0,0,0,0,0,-2.83
-22,0,0.2,0,0,0.35,0.6000000000000001,-0.5,0,0,0,0,0,3
-1.5,0,0.2,0,0,0.033333333333333354,-0.39999999999999997,0,0,0,0,0,0.19999999999999996,-0.93
2.9105606813573104e-12,0,0,0,0,0.033333333333333326,0.20000000000000007,0,0,0,0,0,0.3999999999999999,0.56
14.00000000000291,0,0.2,-0.15,0,-0.033333333333333326,0.8999999999999999,-0.5,0,0,0,-0.3,-0.8,-5.69
10.00000000000291,0,0,0.15,0,-0.4833333333333334,0.2,0.7499999999999998,0.03,0,0,0,-0.2,8.18
14.899999999997089,0,0.2,0,0,-0.31666666666666665,0,0.29999999999999993,-0.03,0,0,0.3,0,3.84
-3.4999999999970894,0,0,0,0,0.15000000000000002,0.8500000000000001,0,-0.06,0,0,0,0.19999999999999996,-4.01
21.00000000000291,0,0.2,0,0,0.04999999999999999,0.7,0,0.09,0,0,0,0.2,6.21
1.0000000000029106,0,0,0.15,0,-0.04999999999999996,-0.45,0,0,0,0,0,1,-3.08
2.9105606813573104e-12,0,0,0,0,-0.03333333333333327,-0.8500000000000001,0,0,0,0,0,0.4,-0.59
-4.366285111245816e-12,0,0,0,0,-0.033333333333333326,0.6000000000000001,0,0,0,0,0,-0.3999999999999999,-0.85
7,0,0,-0.15,0,-0.10000000000000003,0.6000000000000001,-0.15,0.09,0,0,0,-0.3999999999999999,-3.4
2.499999999992724,0,0,-0.15,0,-0.18333333333333332,0.8999999999999999,-0.15,-0.06,0,0,0,-0.4,-5.86
-18.19999999999709,0,0,-0.15,0,0.3166666666666667,-0.7,-0.35,0,0,0,-0.3,0.2,6.18
3.8000000000029104,0,0,0.15,0,0.21666666666666667,0.20000000000000007,0.15,0,0,0,0,0,3.53
2.9105606813573104e-12,0,0,0,0,-0.06666666666666665,-1.0999999999999999,0,0,0,0,0.3,0.6000000000000001,-5.68
-1.0000000000014557,0,0.2,0.15,0,0.01666666666666669,-0.65,-0.8,0.07,0,0,0.3,-0.4,-3.43
-1.9999999999970894,0,0.2,-0.15,0,-0.15,0.7,-0.19999999999999998,-0.06,0,0,0,0,-2.81
1,0,0,0.3,0,-0.08333333333333333,-0.8999999999999999,-0.15,0.18,0,0,0.3,0,1.22
2.9105606813573104e-12,0,0,0,0,-0.033333333333333354,0.15000000000000002,0,0,0,0,0,-0.4,-7.22
1.0000000000029106,0,-0.2,-0.15,0,-0.08333333333333329,5.551115123125783e-17,0.3,0,0,0,0,0,-6
2.9105606813573104e-12,0,0,0,0,0.033333333333333326,0.8999999999999999,0,0,0,0,0,0,-5.21
5.820233184294921e-12,0,0,-0.15,0,0.06666666666666665,-0.35000000000000003,0,0,0,0,0,-0.20000000000000007,-0.41
0,0,0,0,0,0.1833333333333334,-0.5,0,0,0,0,0,0,-2.32
5.823785897973721e-12,0,0.2,0,0,-0.21666666666666667,-0.2,-0.15,0.18,0,0,0.3,-0.20000000000000007,-4.35
21.5,0,0.2,0.3,0,-0.050000000000000044,1.15,1,0,0,0,0,0,-9.2
-2.8000000000029104,0,0,0.15,0,-0.2666666666666667,0.49999999999999994,-0.3,0,0,0,0,0.4000000000000001,-3.39
1.3000000000029104,0,0,-0.3,0,0.4666666666666667,-0.15000000000000002,-0.15,-0.12,0,0,0,0,-5.15
-1,0,0,0,0,0.01666666666666672,-0.8,0.15,0.06,0,0,0,0,-6.65
0,0,0,-0.15,0,2.7755575615628914e-17,-0.25,0,0,0,0,0,0,-0.45
2.9105606813573104e-12,0,0,0,0,-2.7755575615628914e-17,0.8999999999999999,0,0,0,0,0,0,-1.19
-1,0,0,-0.3,0,0.016666666666666663,0.49999999999999994,0,-0.06,0,0,0,0,2.57
0,0,0,0,0,2.7755575615628914e-17,-0.19999999999999996,0,0,0,0,0,0.19999999999999996,0.64
0,0,0.2,-0.15,0,0.033333333333333326,0.2500000000000001,-0.15,-0.03,0,0,0,-0.2,-0.55
9.499999999992724,0,0,0,0,0.03333333333333337,0.4000000000000001,0,0,0,0,0,-0.6000000000000001,-6.73
-7.49999999999709,0,-0.2,0,0.14999999999999997,0.13333333333333333,0.15000000000000002,-0.3,0.03,0,0,0,-0.2,6.74
6.00000000000291,0.35,0,0.15,0,-0.06666666666666662,-0.45,0,0.24,0,0,0.3,-0.20000000000000007,-1.89
-6.699999999994179,0,0.2,-0.15,0,0.33333333333333337,-0.25,-0.65,0.06,0,0,0,0,4.11
-4.80000000000291,0,0.2,-0.15,0,-0.19999999999999996,5.551115123125783e-17,0,-0.04,0,0,0,0,-4.94
1,0,0,-0.15,0,0.1333333333333334,0.15000000000000002,0.35,-0.04,0,0,0,0,-2.86
-7.6000000000000005,0,-0.2,0,0,-0.43333333333333335,0.4500000000000001,-0.15,0.04,0,0,0,0.6000000000000001,-7.17
-5,0,0,-0.15,0,0.13333333333333336,-1.15,0,-0.06,0,0,0,0.2,-4.06
1.0000000000029106,0,0,0.15,-0.14999999999999997,-0.01666666666666665,0,0,0.15,0,0,0,0,-8.18
-2.5,0,0,0,0,0.13333333333333333,-0.04999999999999999,0,0.09,0,0,0,0.2,0.45
-3.8,-0.35,0,0,0,-0.25,-0.04999999999999999,0.15,0.06,0,0,0,0,-8.41
-3.8,0,0,-0.15,0,-0.21666666666666665,0.8,0,0,0,0,0,-0.6000000000000001,-2
-19,0,0,0,0,-0.08333333333333336,-0.7,0,0,0,0,0,0.4,-8.13
-4.5,0,-0.2,-0.15,0,0.23333333333333334,-0.04999999999999999,-0.19999999999999998,0.06,0,0,0,0.2,-5.96
-4.79999999999709,0,0,-0.15,0,-0.16666666666666669,-0.04999999999999999,0,0.24,0,0,0.3,0.4,2.76
-4.3653969328261155e-12,0,0,-0.3,0,-5.551115123125783e-17,-0.45,0,0,0,0,0,-0.4,0.62
2.9105606813573104e-12,0,0,0.3,0,0.25,-0.65,0.15,0,0,0,0,0.4000000000000001,-3.75
-2.4999999999970894,0,0,-0.15,0,0.1166666666666667,-0.2,-0.15,-0.12,0,0,0,0.6000000000000001,-5.9
2.9105606813573104e-12,0,0,0.15,0,-0.03333333333333338,0.6500000000000001,0,0,0,0,0,0.20000000000000007,-3.29
-6,0,0,0.15,0,-0.20000000000000007,-0.4,0,-0.03,0,0,0,0.20000000000000007,-7.03
0,0,0,-0.15,0,2.7755575615628914e-17,-0.5,0,0,0,0,0,-0.20000000000000007,0.35
-7.275957614183426e-12,0,0,0,0,-0.033333333333333354,0.20000000000000007,0,-0.06,0,0,0,-0.6000000000000001,-2.08
-1,0,0,0.15,0,0.20000000000000007,-0.25,0.15,0.03,0,0,0,0.2,-3.45
-0.9999999999970894,0,0.2,0,0,0.01666666666666672,0.4000000000000001,-0.8,-0.12,0,0,0,0,-5.61
27,-0.35,0.2,0.15,-0.14999999999999997,-0.016666666666666677,0.65,0.8,0.05,0,0,0.3,0.4,7.85
24.80000000000291,0,0,0,0,0.16666666666666669,0.8999999999999999,0,0.12,0,0,0,-0.4000000000000001,7.92
2.9105606813573104e-12,0,0,0.15,-0.29999999999999993,-0.15000000000000002,0.49999999999999994,-0.15,0.15,0,0,0,0.4000000000000001,-1.44
-18.50000000000291,0,0,0,-0.14999999999999997,0.04999999999999999,-0.7,0,-0.06,0,0,0,-0.2,-8.06
4.50000000000291,0,0,-0.15,0,-0.15,0.6500000000000001,0.35,-0.18,0,0,0,0,4.37
5.600000000005821,0,0,0,0.14999999999999997,0.5333333333333334,-1.2,0.44999999999999996,0.21,0,0,0.3,0,5
4.80000000000291,0,0.2,0,0,-0.05000000000000002,-0.4,0.15,0.1,0,0,0,0,0.78
-0.9999999999970894,0,0.2,0.3,0,0.01666666666666672,0.25,0.44999999999999996,-0.12,0,0,0,-0.6,-8.21
0.5000000000029097,0,0,0.3,0,-0.3,0.15000000000000002,-0.85,0.03,0,0,0,-0.20000000000000007,-2.11
-2.4999999999970894,0,-0.2,0.15,0,0.13333333333333336,5.551115123125783e-17,0.3,-0.06,0,0,0,0,5.37
2,0,-0.2,0,0,0.15000000000000005,-0.5,-0.15,0,0,0,0.3,-0.4000000000000001,-7.7
-3.4999999999970894,0,0,0,0,0.033333333333333326,-0.2,0,0,0,0,0,-0.2,3.44
0,0,0,0,0,2.7755575615628914e-17,0.8,0,0,0,0,-0.3,0,0.49
0,0,0,0,0,-0.03333333333333337,-0.2,0,0,0,0,0,0,1.5
0,0,0,0,0,-0.03333333333333327,-0.09999999999999998,0,0,0,0,0,0,0.73
2.9105606813573104e-12,0,0,-0.3,0,0,0.2500000000000001,-0.15,-0.06,0,0,0,-0.4,-2.88
9.499999999992724,0,0,0,-0.14999999999999997,-0.016666666666666663,-0.04999999999999999,-0.15,0.12,0,0,0,0,8.14
-1.0000000000043654,0,0,-0.15,0,-0.016666666666666663,0.20000000000000007,-0.3,0,0,0,0,0,-1.4
-15.30000000000291,0,0,-0.15,0,-0.1333333333333333,0.04999999999999999,-0.15,0.03,0,0,0,-0.2,-4.83
0.999999999992724,0,0,0,0,0.16666666666666663,-0.15000000000000002,0,-0.15,0,0,-0.3,-0.20000000000000007,-4.09
2.9105606813573104e-12,0,0,0,0,-0.0333333333333333,-0.7,0,0,0,0,0,0,-1.48
-0.9999999999970894,0,-0.2,-0.15,0,0.11666666666666664,-0.25,-0.15,-0.11,0,0,-0.3,0.4,-1.55
1.0000000000029106,0,0,-0.15,0.29999999999999993,-0.05000000000000002,-0.5,0,0.12,0,0,0,-0.4,-3.5
17.69999999999709,0,0.2,-0.15,0,-0.2833333333333333,0.29999999999999993,0.15,-0.32999999999999996,0,0,0,0,5.94
-7.499999999997089,0,0,0,0,0.15000000000000002,-0.7,-0.15,-0.12,0,0,0,-0.2,7.26
-5.999999999997089,0,0,0,0,-2.7755575615628914e-17,0.20000000000000007,0,0,0,0,0,0.20000000000000007,3.47
-1.0000000000043654,0,-0.2,-0.15,-0.29999999999999993,0.04999999999999993,0,0,-0.06,0,0,0,-0.6,-5.49
14.19999999999709,0,0,-0.15,0,-0.45000000000000007,0,0.3,-0.03,0,0,0,0,-3.28
-3.8000000000029104,0,0,0,0,-0.5,1.2999999999999998,-0.15,0.03,0,0,0,0,-9.4
-4.80000000000291,0,0,0,0,-0.2833333333333333,-0.2,0.15,0,0,0,0,0.2,3.17
-2.8000000000029104,0,-0.2,0,0,-0.2666666666666667,0.7,-0.85,0.09,0,0,0,0.2,-5.68
2.9105606813573104e-12,0,0,0.15,0,0.033333333333333326,0.0500000000000001,0,0.06,0,0,0,0,-3.14
-17.99999999999709,0,0,0,0,-0.06666666666666671,0.04999999999999999,0.8,0,0,0,0,-0.6000000000000001,-7.89
20.00000000000291,0,0,-0.15,0,0.06666666666666665,-0.15000000000000002,0,0,0,0,0,-0.20000000000000007,0.67
-16.99999999999709,0,-0.4,-0.15,0,-0.18333333333333332,0.6000000000000001,0.5,-0.09,0,0,-0.3,0,-7.03
2.9105606813573104e-12,0,0,0.15,0,0.033333333333333326,0.35000000000000003,0,-0.18,0,0,0,0.20000000000000007,-6.42
-1,0,0,-0.15,0,0.08333333333333337,0.20000000000000007,-0.3,0,0,0,0,0.19999999999999996,-0.03
2.8000000000029104,0,0.2,-0.15,0,0.30000000000000004,0.7,0.3,0,0,0,-0.3,-0.4,3.05
1,0,0,-0.15,0,0.16666666666666666,-0.7,0,0.03,0,0,0,-0.20000000000000007,-7.82
1.0000000000029106,0,0,0,0,-0.26666666666666666,0.0500000000000001,0,0.06,0,0,0,0,-3.99
-0.9999999999970894,0,0.2,0,0,-0.016666666666666663,-0.5,-0.3,0.06,0,0,0,0.20000000000000007,-7.59
-20,0,0,-0.3,0,-0.033333333333333326,-0.3,-0.3,0,0,0,0,-0.4000000000000001,7.37
19.00000000000291,0,0,-0.3,0,0.04999999999999993,0.20000000000000007,0,0,0,0,0,-0.2,-7.59
2.800000000005821,0,-0.4,-0.15,0,-0.16666666666666666,0,-0.44999999999999996,0.06,0,0,0,-0.20000000000000007,-4.13
-1,0,0,0.15,0,0.04999999999999999,0.4500000000000001,0.15,0,0,0,-0.3,-0.20000000000000007,-2.02
-20,0,0.2,0.15,0,-0.09999999999999998,-0.7,0.15,-0.03,0,0,0.3,0.2,7.25
9.00000000000291,0,0,0.15,0,0.13333333333333336,0.25,0.9500000000000001,0.03,0,0,0,0.6000000000000001,9.07
-0.9999999999941789,0,0,0.3,0,0.016666666666666663,0.8999999999999999,-0.04999999999999999,-0.09,0,0,0,0.2,1.44
-5,0,-0.2,0,0,0.4,-0.3,-0.15,-0.03,0,0,0,0,-2.83
2.0000000000029106,0,0,-0.15,-0.14999999999999997,-0.31666666666666665,0.20000000000000007,0.15,-0.19,0,0,0,-0.3999999999999999,-5.72
-19,0,-0.2,0,0,0.016666666666666677,-0.65,0.7,-0.06,0,0,0,0.2,-8.27
0.999999999992724,0,0,-0.3,-0.14999999999999997,-0.11666666666666667,0.4000000000000001,0,-0.15,0,0,0,-0.6000000000000001,3.96
18.5,0,0,0,0,2.7755575615628914e-17,0.25,0.3,-0.06,0,0,0,0.2,-5.39
-5.999999999997089,0,0.2,0,0,0,0.04999999999999999,0,0,0,0,0,0,2.5
-20,0,0,0.3,0,-0.06666666666666665,-1.0999999999999999,0,-0.12,0,0,0,0,-8.01
16,0,0,-0.15,0,0.18333333333333332,-0.4,-0.3,0.26,0,0,0,0,-0.07
16.2,0,0,0.15,0,-0.18333333333333335,0.75,-0.15,0.15,0,0,0,0.2,-4.08
23.50000000000291,0,0.2,0,0,-0.18333333333333335,0.7,0.19999999999999998,0.06,0,0,0,-0.2,6.65
14.2,0,0,-0.15,0.14999999999999997,-0.1833333333333333,0.20000000000000007,0,0.06,0,0,0,0.2,-5.47
-3.8,0,0,0.15,0,-0.2833333333333333,0.0500000000000001,-0.15,0,0,0,0,0.4000000000000001,2.76
-17.19999999999418,0,0,-0.15,0,0.23333333333333336,-0.95,-0.65,0.03,0,0,0,-0.2,5.59
-18.49999999999418,0,-0.4,0.15,0.14999999999999997,-0.1,-1.15,0.35,0.06,0,0,0,0.2,-6.96
44.80000000000291,0,0,0,0.29999999999999993,0.13333333333333333,0.2,0,0.18,0,0,0,-0.8,9.09
-25.69999999999709,0,0.2,0.3,0,0.3166666666666667,-0.45,0.3,-0.06,0,0,0,0.2,8.59
0.9999999999956346,0,0,0,0,-0.05000000000000002,-0.04999999999999999,-0.15,0.06,0,0,0.3,0,-4.46
18,0,0,0,0,0.03333333333333341,0.15000000000000002,0.15,0,0,0,0,0,5.66
2.000000000002914,0,0,-0.15,0.14999999999999997,-0.15000000000000002,-0.04999999999999999,0,0.06,0,0,0,-0.4000000000000001,-5.86
-2.8,0,0,0.15,0,-0.2666666666666667,0,0.15,-0.18,0,0,0,-0.20000000000000007,-9.27
0,0,0,0.15,0,-0.2833333333333334,0.29999999999999993,0,0.06,0,0,0,0.20000000000000007,-5.54
-16,0,-0.2,0.3,0,-0.16666666666666669,-0.5,0.5499999999999999,-0.03,0,0,0.3,0.4000000000000001,-4.17
-6.600000000005821,0,0.2,-0.15,0,-0.5833333333333334,0.29999999999999993,-0.15,-0.09,0,0,0,0,-7.95
2.9105606813573104e-12,0,0,-0.15,0,0.09999999999999998,-0.19999999999999996,0,0,0,0,0,0.2,1.34
21,0,0,0,0,-0.30000000000000004,0.0500000000000001,0,0.06,0,0,0,-0.20000000000000007,6
-4.7999999999970875,0,0,0,0.15,-0.2,0.6000000000000001,0,0,0,0,0,-0.20000000000000007,1.9
4.5,0,-0.2,0,0,-0.26666666666666666,-0.45,0.85,0.03,0,0,-0.3,0,-4.9
-1,0,0,0.3,0,-0.04999999999999993,0.4500000000000001,-0.15,-0.06,0,0,0,0.4000000000000001,3.39
-5.8,0,0.2,-0.15,0,-0.08333333333333334,0.29999999999999993,-0.5,-0.18,0,0,0,0.4000000000000001,-7.34
6.600000000005821,0,0,0,0,0.3,0.20000000000000007,0,0.06,0,0,0,0,-7.65
2,0,0,0,0,-0.13333333333333336,-0.25,0.5,0.04,0,0,0,-0.3999999999999999,-4.77
1.0000000000058202,0,-0.2,0,0,-0.01666666666666672,-1.0999999999999999,0,0.12,0,0,0,0.19999999999999996,-0.85
0.5,0,0.2,-0.15,0,-0.30000000000000004,0.25,-0.35,0,0,0,0,-0.2,-4.54
2.9105606813573104e-12,0,0,0,0,0.0666666666666666,0.7,0,0,0,0,0,-0.2,0.48
2.9105606813573104e-12,0,0,0.3,0,-0.03333333333333327,-0.65,0,0,0,0,0,0.4000000000000001,-3.36
6,0,0,-0.3,0,0.18333333333333332,0.04999999999999999,0,-0.21,0,-0.4,0,-0.8,-1.49
4.80000000000582,0,0,0.3,0,0.26666666666666666,0.29999999999999993,0.3,0.03,0,0,0,0,6.02
2.9096725029376103e-12,0,0,0,0,0.06666666666666665,-0.45,0,0.06,0,0,0,0.20000000000000007,-2.89
0,0,0,0.15,0,-2.7755575615628914e-17,0.4500000000000001,0,0.06,0,0,0,-0.20000000000000007,-1.45
1.0000000000029106,0,0,0,0,0.016666666666666607,-0.35000000000000003,-0.15,0,0,0,0,0.3999999999999999,0.11
2.8000000000029104,0,0,-0.15,0,0.3,-0.7,0.15,0,0,0,0,0,-4.15
0,0,0,0,0,-0.033333333333333326,0.15000000000000002,0,0,0,0,0,-0.4,0.62
22.50000000000582,0,0,0.3,0,-0.08333333333333331,0.25,0,0,0,0,0,0.4000000000000001,8.86
2.800000000005821,0,0,-0.15,0,0.30000000000000004,0.4500000000000001,0.44999999999999996,-0.020000000000000004,0,0,0,-0.2,-6.99
-5.999999999997089,0,0,0,0,0.033333333333333326,0.49999999999999994,-0.1,-0.27,0,0,0,-0.4,-3.04
-24,0,0.2,0,0,0.1333333333333334,0.2,-0.04999999999999999,-0.10999999999999999,0,0,0,-0.2,5.82
3.300000000005821,0.35,-0.2,-0.3,0,0.1833333333333333,-1.0999999999999999,0.15,0.06,0,0,0,0,-3.64
-0.9999999999941762,0.35,0,-0.15,0,-0.13333333333333333,0.20000000000000007,-0.5,0.15,0,0,0,0.3999999999999999,-5.4
-3.8,0.35,0,0,0.14999999999999997,-0.21666666666666667,-0.25,0,0,0,0,0,0,-3.78
-15.200000000004366,0,-0.2,0.3,0,0.13333333333333336,-0.3,-0.15,0,0,0,0,-0.2,3.51
-1,0,0.2,0,0,-0.016666666666666663,0.2,0,0,0,0,0,0.2,2.04
-0.9999999999970894,0,0,0,0,0.050000000000000044,1.0999999999999999,0.15,-0.06,0,0,0,0,-0.61
-2.0000000000043654,0,0,0,0,0.10000000000000003,-0.2,-0.19999999999999998,0,0,0,0,0.19999999999999996,-3.74
-24.5,0,0,0.15,0,0.21666666666666665,5.551115123125783e-17,-0.5,-0.06,0,0,0,0.4,6.74
-1.7999999999999998,0.35,0,0.15,0,-0.31666666666666665,0.2500000000000001,0.35,0,0,0,0.3,0.8,-1.21
0,0,0,0,0,0,5.551115123125783e-17,0,0,0,0,0,0.19999999999999996,0.43
-1,0,0,-0.15,0,0.30000000000000004,-0.15000000000000002,0,-0.12,0,0,0,-0.19999999999999996,-2.4
2.9105606813573104e-12,0,0,0.15,0,-0.25,0.2500000000000001,0,0.09,0,0,0,-0.4,-4.87
-1,0,0,0,0,-0.23333333333333334,0.4000000000000001,0,0.03,0,0,0,0,-6.58
2.9105606813573104e-12,0,0,-0.15,0,0.033333333333333326,0.4000000000000001,0,0,0,0,0,0.20000000000000007,-3.94
-4.366285111245816e-12,0,0,0,0,0,-0.7,-0.5,-0.03,0,0,0,-0.20000000000000007,-7.09
-2.3000000000029104,0,-0.2,-0.3,0,-0.15,0.04999999999999999,0,-0.06,0,0,0,-0.8,3.25
-1,0,0,0,0,0.2333333333333334,0.15000000000000002,-0.8,-0.049999999999999996,0,-0.4,0,-0.2,-8.81
-1,-0.35,0,0.15,-0.14999999999999997,-0.08333333333333331,0.04999999999999999,0,-0.26,0,0,0,0,0.59
17.5,0,0,0,0,0.2,-0.04999999999999999,-0.3,0.06,0,0,0,-0.2,-6.34
3.0000000000029097,0,0,0.15,0,-0.15,-0.25,0.7,-0.09,0,0,0,-0.4,3.76
-1,0,0,0.3,0,0.05000000000000002,0.4000000000000001,-0.3,0.09,0,0,0,0.2,-2.11
-26.99999999999709,0,0,0,0,0.04999999999999999,-0.8999999999999999,0.15,-0.03,0,0,0,0,-9.32
2.9105606813573104e-12,0,0,0.15,0,-0.033333333333333326,0.20000000000000007,0,0,0,0,0,0.19999999999999996,-0.9
-1,0,0,0,0,-0.10000000000000003,0,-0.04999999999999999,-0.12,0,0,0,0,-5.17
-1.8000000000029104,0,0,-0.15,0,-0.35,0.20000000000000007,0.35,0,0,0,0,0.4,-2.45
-1,0,0,0,0,0.01666666666666672,0.20000000000000007,-0.3,0,0,0,0,-0.19999999999999996,2.49
2.9105606813573104e-12,0,0,0.15,0,-2.7755575615628914e-17,0.2500000000000001,0,0,0,0,0,0.6000000000000001,-3.3
-3.8000000000029104,0,0,0.3,0,-0.4666666666666667,0.20000000000000007,0,0,0,0,0,0.4,5.58
0,0,0,0,0,-2.7755575615628914e-17,0.10000000000000003,0,0,0,0,0,0.4,0.44
-6.600000000005821,0,-0.2,-0.3,0,-0.26666666666666666,-0.25,-0.15,-0.06,0,0,0,0.2,4.68
0,0,0,0,0,-0.033333333333333326,-0.04999999999999999,0,0,0,0,0,-0.20000000000000007,0.79
-1,0,0,0,0,0.2666666666666667,-0.45,0.15,0,0,0,0,-0.4,-2.28
0.5000000000029106,0,0,-0.15,0,0.06666666666666665,1.0999999999999999,-0.65,0.06,0,0,0,0,-2.8
-21,0,0,0.15,0,-0.16666666666666669,0.15000000000000002,-0.15,0,0,0,0,0.4000000000000001,-8.61
2.80000000000582,0,0,0.15,0,0.30000000000000004,-0.04999999999999999,-0.15,0.03,0,0,0,0.2,0.66
18.999999999995634,0,0,0,0,0.11666666666666664,0.25,0,0,0,0,0,-0.4,-7.72
-2.5,0,0,-0.15,0,0.2,0.2500000000000001,0,0,0,0,0,0,-4.97
1.0000000000029106,0,-0.2,-0.3,0,-0.08333333333333329,-0.09999999999999998,0,-0.03,0,0,0,-0.4000000000000001,-5.1
17.2,0,-0.2,0,0,-0.33333333333333337,0.8999999999999999,0.65,0,0,0,0,-0.4000000000000001,-5.23
2.9105606813573104e-12,0,0,0.15,0,0.03333333333333338,-0.45,0,0,0,0,0,0.4,-6.35
-17.69999999999709,0,-0.2,0.15,0,0.31666666666666665,-0.25,-0.15,0.03,0,0,-0.3,0,-9.89
0,0,0,-0.15,0,-0.03333333333333327,0.4000000000000001,0,0,0,0,0,-0.20000000000000007,-0.4
-0.9999999999970894,0,0,0.15,0,0.08333333333333337,5.551115123125783e-17,0,-0.24,0,0,0,-0.19999999999999996,-5.2
2.9105606813573104e-12,0,0,0,0,-0.033333333333333326,-0.5,0,0,0,0,0,-0.4,0.62
2.9105606813573104e-12,0,0,0,0,-0.2833333333333333,-0.45,0,0,0,0,0.3,0.6000000000000001,-1.28
-0.49999999999418065,0,0,0.44999999999999996,0.15,-0.1666666666666667,-0.4,-0.15,0.03,0,0.4,0,1,1.97
1,0,-0.2,-0.15,0,-0.01666666666666669,0.8500000000000001,-0.15,-0.06,0,0.4,0,0.2,-8.38
2.9105606813573104e-12,0,0,0,0,0.0333333333333333,0.29999999999999993,0,0,0,0,0,0.19999999999999996,0.1
-2.4999999999970903,0,0,0.15,0.14999999999999997,0.2833333333333333,-0.45,0,0.1,0,0,0,0.2,-2.67
13.69999999999709,0,0,0.15,0,-0.0833333333333333,0,0,0.12,0,0,0,0.4,-4
2.9105606813573104e-12,0,0,0.15,0,0.033333333333333326,5.551115123125783e-17,0,0,0,0,0,0.20000000000000007,-2.64
-0.9999999999970894,0,0,0,0,0.04999999999999999,0.8500000000000001,0.15,-0.06,0,0,0,0.4,-2.16
1,0,0,0.15,0,0.19999999999999996,0,0.15,0,0,0,0,-0.2,-4.75
-5,0,0,0.15,-0.29999999999999993,0.16666666666666669,0,0.3,-0.09,0,0,0,0.2,-3.18
-1.1999999999970896,0,0.2,0.15,0,0.4166666666666667,0.15000000000000002,-1,0.03,0,0,0.3,0.4,3.5
-1,0,0.2,-0.15,0,0.23333333333333334,-0.25,0,-0.03,0,0,0,-0.2,-6.43
23,-0.35,0,0.3,0,-0.4,0.2,0.9500000000000001,0.03,0,0,0,0,7.89
-3.3000000000029104,-0.35,-0.2,0.15,0,-0.30000000000000004,-0.7,-0.44999999999999996,-0.15,0,0,0,0,-5.84
-18.99999999999418,0,-0.2,0,0,-0.26666666666666666,-0.8999999999999999,0.5499999999999999,0.12,0,0,0,0.2,4.99
0,0,0,0,0,0.21666666666666662,0.20000000000000007,0,0,0,0,0,0,2.59
2.9105606813573104e-12,0,0,0.3,0,5.551115123125783e-17,-0.04999999999999999,0,0.03,0,0,0,0,-5.85
6.999999999992724,0,-0.2,0.15,0,0.23333333333333334,0.04999999999999999,0.15,-0.25,0,0,0,-0.20000000000000007,-5.28
-11.80000000000291,0,-0.2,-0.3,0,-0.1833333333333333,0.6000000000000001,-0.65,-0.18,0,0,-0.3,0.2,-2.7
17.5,0,0,0.15,0,0.18333333333333335,-0.7,-0.15,0.03,0,-0.4,0.3,-0.4,5.31
7.5,0.35,0,-0.15,0,0.050000000000000044,0.75,0.9500000000000001,0.06,0,0,-0.3,0,2.58
-3.5,0,0.2,0.15,0,0.20000000000000007,-0.45,-0.65,0.06,0,0,0,0.2,2.24
1.0000000000029106,0,0.2,0.15,0,0.016666666666666663,0.15000000000000002,-0.3,0.24,0,0,0,0.2,-7.09
19.999999999995634,0,-0.2,-0.15,0,-0.033333333333333326,0.25,-0.44999999999999996,-0.04,0,0,-0.3,-0.6000000000000001,6.27
0,0,0,0,0,-0.03333333333333327,0.15000000000000002,0,0,0,0,0,-0.20000000000000007,-0.78
-7.275957614183426e-12,0,0,-0.3,0,-0.0333333333333333,0.6500000000000001,0,-0.06,0,0,0,-0.6000000000000001,-4.35
0,0,0,0,0,-0.06666666666666662,-0.4,0,0,0,0,0,0.4000000000000001,0.4
4.80000000000582,0,0.2,0.15,0,0.06666666666666665,5.551115123125783e-17,0.8,0.06,0,0,0,0,4.72
-3.8,0,0,-0.15,0,-0.15000000000000002,0.7,0,-0.18,0,0,-0.3,0.2,-5.52
-15.19999999999418,0,-0.2,0,0,0.16666666666666674,-0.04999999999999999,0,0,0,0,0,-0.6000000000000001,4.94
19,0,0.2,0,0,2.7755575615628914e-17,0.8999999999999999,0.15,0.06,0,0,0,-0.20000000000000007,-6.27
1.0000000000029106,0,0,0,0,-0.4833333333333334,0.45,0,0.21,0,0,0,-0.2,2.39
-2.4999999999970894,0,0,0.15,0,0.033333333333333326,-0.2,0,0.06,0,0,0,0.6000000000000001,-5.61
8.299999999995634,0,-0.2,0,0,-0.06666666666666665,0.45,0,0,0,0,-0.3,-0.4000000000000001,-6.94
2.9105606813573104e-12,0,0,0.3,0,-0.18333333333333338,5.551115123125783e-17,0,0,0,0,0,0.2,-2.17
2.9105606813573104e-12,0,0,-0.15,0,0.033333333333333326,-0.45,0,0,0,0,0,0.19999999999999996,-0.51
-7.275957614183426e-12,0,0,0.15,0,-0.06666666666666665,0.7,-0.35,-0.03,0,0,0,-0.6,-3.47
